gameserver,type,key,value
tuserver,Parameter,iftttalert,"off"
tuserver,Parameter,iftttevent,"linuxgsm_alert"
tuserver,Parameter,ifttttoken,"accesstoken"
tuserver,Parameter,ip,"0.0.0.0"
tuserver,Parameter,lgsmlogdate,"${lgsmlogdir}/${servicename}-script-$(date '+%Y-%m-%d-%H:%M:%S').log"
tuserver,Parameter,lgsmlogdir,"${logdir}/script"
tuserver,Parameter,lgsmlog,"${lgsmlogdir}/${servicename}-script.log"
tuserver,Parameter,logdays,"7"
tuserver,Parameter,logdir,"${rootdir}/log"
tuserver,Parameter,mailgunalert,"off"
tuserver,Parameter,mailgundomain,"example.com"
tuserver,Parameter,mailgunemail,"email@myemail.com"
tuserver,Parameter,mailgunemailfrom,"alert@example.com"
tuserver,Parameter,mailguntoken,"accesstoken"
tuserver,Parameter,maxbackupdays,"30"
tuserver,Parameter,maxbackups,"4"
tuserver,Parameter,parms,"-log -MultiHome=${ip} -Port=${port} -QueryPort=${queryport} -TowerServerINI=${servicename}.ini"
tuserver,Parameter,port,"7777"
tuserver,Parameter,postalert,"off"
tuserver,Parameter,postdays,"7"
tuserver,Parameter,postdetailslog,"${lgsmlogdir}/${servicename}-postdetails.log"
tuserver,Parameter,posttarget,"https://hastebin.com"
tuserver,Parameter,pushbulletalert,"off"
tuserver,Parameter,pushbullettoken,"accesstoken"
tuserver,Parameter,pushoveralert,"off"
tuserver,Parameter,pushovertoken,"accesstoken"
tuserver,Parameter,querydelay,"1"
tuserver,Parameter,queryport,"27015"
tuserver,Parameter,servercfgdefault,"TowerServer.ini"
tuserver,Parameter,servercfgdir,"${systemdir}/Binaries/Linux"
tuserver,Parameter,servercfgfullpath,"${servercfgdir}/${servercfg}"
tuserver,Parameter,servercfg,"${servicename}.ini"
tuserver,Parameter,sleeptime,"0.5"
tuserver,Parameter,steammaster,"false"
tuserver,Parameter,stoponbackup,"on"
tuserver,Parameter,systemdir,"${serverfiles}/Tower"
tuserver,Parameter,telegramalert,"off"
tuserver,Parameter,telegramchatid,""
tuserver,Parameter,telegramtoken,"accesstoken"
tuserver,Parameter,updateonstart,"off"
twserver,Function,fn_parms,
twserver,Parameter,alertlog,"${lgsmlogdir}/${servicename}-alert.log"
twserver,Parameter,ansi,"on"
twserver,Parameter,appid,"380840"
twserver,Parameter,backupdir,"${rootdir}/backups"
twserver,Parameter,branch,""
twserver,Parameter,channeltag,""
twserver,Parameter,consolelog,"${consolelogdir}/${servicename}-console.log"
twserver,Parameter,consolelogdate,"${consolelogdir}/${servicename}-console-$(date '+%Y-%m-%d-%H:%M:%S').log"
twserver,Parameter,consolelogdir,"${logdir}/console"
twserver,Parameter,consolelogging,"on"
twserver,Parameter,curlcustomstring,""
twserver,Parameter,discordalert,"off"
twserver,Parameter,discordwebhook,"webhook"
twserver,Parameter,displayip,""
twserver,Parameter,emailalert,"off"
twserver,Parameter,email,"email@example.com"
twserver,Parameter,emailfrom,""
twserver,Parameter,engine,"teeworlds"
twserver,Parameter,executabledir,"${systemdir}"
twserver,Parameter,executable,"./teeworlds_srv"
twserver,Parameter,gamelogdir,"${logdir}/server"
twserver,Parameter,gamelog,"${gamelogdir}/${servicename}-game.log"
twserver,Parameter,gamename,"Teeworlds"
twserver,Parameter,glibc,"2.14"
twserver,Parameter,iftttalert,"off"
twserver,Parameter,iftttevent,"linuxgsm_alert"
twserver,Parameter,ifttttoken,"accesstoken"
twserver,Parameter,ip,"0.0.0.0"
twserver,Parameter,lgsmlogdate,"${lgsmlogdir}/${servicename}-script-$(date '+%Y-%m-%d-%H:%M:%S').log"
twserver,Parameter,lgsmlogdir,"${logdir}/script"
twserver,Parameter,lgsmlog,"${lgsmlogdir}/${servicename}-script.log"
twserver,Parameter,logdays,"7"
twserver,Parameter,logdir,"${rootdir}/log"
twserver,Parameter,mailgunalert,"off"
twserver,Parameter,mailgundomain,"example.com"
twserver,Parameter,mailgunemail,"email@myemail.com"
twserver,Parameter,mailgunemailfrom,"alert@example.com"
twserver,Parameter,mailguntoken,"accesstoken"
twserver,Parameter,maxbackupdays,"30"
twserver,Parameter,maxbackups,"4"
twserver,Parameter,parms,"-f ${servercfg}"
twserver,Parameter,postalert,"off"
twserver,Parameter,postdays,"7"
twserver,Parameter,postdetailslog,"${lgsmlogdir}/${servicename}-postdetails.log"
twserver,Parameter,posttarget,"https://hastebin.com"
twserver,Parameter,pushbulletalert,"off"
twserver,Parameter,pushbullettoken,"accesstoken"
twserver,Parameter,pushoveralert,"off"
twserver,Parameter,pushovertoken,"accesstoken"
twserver,Parameter,querydelay,"1"
twserver,Parameter,servercfgdefault,"server.cfg"
twserver,Parameter,servercfgdir,"${serverfiles}/tw"
twserver,Parameter,servercfgfullpath,"${servercfgdir}/${servercfg}"
twserver,Parameter,servercfg,"""${servicename}.cfg"" "
twserver,Parameter,sleeptime,"0.5"
twserver,Parameter,steammaster,"false"
twserver,Parameter,steampass,"'password'"
twserver,Parameter,steamuser,"username"
twserver,Parameter,stoponbackup,"on"
twserver,Parameter,systemdir,"${serverfiles}/tw"
twserver,Parameter,telegramalert,"off"
twserver,Parameter,telegramchatid,""
twserver,Parameter,telegramtoken,"accesstoken"
twserver,Parameter,updateonstart,"off"
untserver,Function,fn_parms,
untserver,Parameter,alertlog,"${lgsmlogdir}/${servicename}-alert.log"
untserver,Parameter,ansi,"on"
untserver,Parameter,appid,"304930"
untserver,Parameter,backupdir,"${lgsmdir}/backup"
untserver,Parameter,branch,""
untserver,Parameter,channeltag,""
untserver,Parameter,consolelog,"${consolelogdir}/${servicename}-console.log"
untserver,Parameter,consolelogdate,"${consolelogdir}/${servicename}-console-$(date '+%Y-%m-%d-%H:%M:%S').log"
untserver,Parameter,consolelogdir,"${logdir}/console"
untserver,Parameter,consolelogging,"on"
untserver,Parameter,curlcustomstring,""
untserver,Parameter,defaultmap,"pei"
untserver,Parameter,discordalert,"off"
untserver,Parameter,discordwebhook,"webhook"
untserver,Parameter,emailalert,"off"
untserver,Parameter,email,"email@example.com"
untserver,Parameter,emailfrom,""
untserver,Parameter,engine,"unity3d"
untserver,Parameter,executabledir,"${serverfiles}"
untserver,Parameter,executable,"./Unturned_Headless.x86"
untserver,Parameter,gamelogdir,"${logdir}/server"
untserver,Parameter,gamename,"Unturned"
untserver,Parameter,glibc,"2.15"
untserver,Parameter,iftttalert,"off"
untserver,Parameter,iftttevent,"linuxgsm_alert"
untserver,Parameter,ifttttoken,"accesstoken"
untserver,Parameter,ip,"0.0.0.0"
untserver,Parameter,lgsmlogdate,"${lgsmlogdir}/${servicename}-script-$(date '+%Y-%m-%d-%H:%M:%S').log"
untserver,Parameter,lgsmlogdir,"${logdir}/script"
untserver,Parameter,lgsmlog,"${lgsmlogdir}/${servicename}-script.log"
untserver,Parameter,logdays,"7"
untserver,Parameter,logdir,"${rootdir}/log"
untserver,Parameter,mailgunalert,"off"
untserver,Parameter,mailgundomain,"example.com"
untserver,Parameter,mailgunemail,"email@myemail.com"
untserver,Parameter,mailgunemailfrom,"alert@example.com"
untserver,Parameter,mailguntoken,"accesstoken"
untserver,Parameter,maxbackupdays,"30"
untserver,Parameter,maxbackups,"4"
untserver,Parameter,maxplayers,"20"
untserver,Parameter,parms,"-port:${port} -players:${maxplayers} --nographics -${defaultmap} -batchmode +secureserver/${servicename}"
untserver,Parameter,port,"27015"
untserver,Parameter,postalert,"off"
untserver,Parameter,postdays,"7"
untserver,Parameter,postdetailslog,"${lgsmlogdir}/${servicename}-postdetails.log"
untserver,Parameter,posttarget,"https://hastebin.com"
untserver,Parameter,pushbulletalert,"off"
untserver,Parameter,pushbullettoken,"accesstoken"
untserver,Parameter,pushoveralert,"off"
untserver,Parameter,pushovertoken,"accesstoken"
untserver,Parameter,querydelay,"1"
untserver,Parameter,servercfg,"Config.json"
untserver,Parameter,servercfgdefault,"Config.json"
untserver,Parameter,servercfgdir,"${systemdir}/Servers/${servicename}"
untserver,Parameter,servercfgfullpath,"${servercfgdir}/${servercfg}"
untserver,Parameter,sleeptime,"0.5"
untserver,Parameter,steammaster,"false"
untserver,Parameter,steampass,"'password'"
untserver,Parameter,steamuser,"username"
untserver,Parameter,stoponbackup,"on"
untserver,Parameter,systemdir,"${serverfiles}"
untserver,Parameter,telegramalert,"off"
untserver,Parameter,telegramchatid,""
untserver,Parameter,telegramtoken,"accesstoken"
untserver,Parameter,updateonstart,"off"
ut2k4server,Function,fn_parms,
ut2k4server,Parameter,alertlog,"${lgsmlogdir}/${servicename}-alert.log"
ut2k4server,Parameter,ansi,"on"
ut2k4server,Parameter,backupdir,"${rootdir}/backups"
ut2k4server,Parameter,channeltag,""
ut2k4server,Parameter,compressedmapsdir,"${rootdir}/Maps-Compressed"
ut2k4server,Parameter,consolelog,"${consolelogdir}/${servicename}-console.log"
ut2k4server,Parameter,consolelogdate,"${consolelogdir}/${servicename}-console-$(date '+%Y-%m-%d-%H:%M:%S').log"
ut2k4server,Parameter,consolelogdir,"${logdir}/console"
ut2k4server,Parameter,consolelogging,"on"
ut2k4server,Parameter,curlcustomstring,""
ut2k4server,Parameter,defaultmap,"DM-Rankin"
ut2k4server,Parameter,discordalert,"off"
ut2k4server,Parameter,discordwebhook,"webhook"
ut2k4server,Parameter,displayip,""
ut2k4server,Parameter,emailalert,"off"
ut2k4server,Parameter,email,"email@example.com"
ut2k4server,Parameter,emailfrom,""
ut2k4server,Parameter,engine,"unreal2"
ut2k4server,Parameter,executabledir,"${systemdir}"
ut2k4server,Parameter,executable,"./ucc-bin"
ut2k4server,Parameter,gamelogdate,"${gamelogdir}/${servicename}-game-$(date '+%Y-%m-%d-%H:%M:%S').log"
ut2k4server,Parameter,gamelogdir,"${logdir}/server"
ut2k4server,Parameter,gamelog,"${gamelogdir}/${servicename}-game.log"
ut2k4server,Parameter,gamename,"Unreal Tournament 2004"
ut2k4server,Parameter,glibc,"2.4"
ut2k4server,Parameter,iftttalert,"off"
ut2k4server,Parameter,iftttevent,"linuxgsm_alert"
ut2k4server,Parameter,ifttttoken,"accesstoken"
ut2k4server,Parameter,ip,"0.0.0.0"
ut2k4server,Parameter,lgsmlogdate,"${lgsmlogdir}/${servicename}-script-$(date '+%Y-%m-%d-%H:%M:%S').log"
ut2k4server,Parameter,lgsmlogdir,"${logdir}/script"
ut2k4server,Parameter,lgsmlog,"${lgsmlogdir}/${servicename}-script.log"
ut2k4server,Parameter,logdays,"7"
ut2k4server,Parameter,logdir,"${rootdir}/log"
ut2k4server,Parameter,mailgunalert,"off"
ut2k4server,Parameter,mailgundomain,"example.com"
ut2k4server,Parameter,mailgunemail,"email@myemail.com"
ut2k4server,Parameter,mailgunemailfrom,"alert@example.com"
ut2k4server,Parameter,mailguntoken,"accesstoken"
ut2k4server,Parameter,maxbackupdays,"30"
ut2k4server,Parameter,maxbackups,"4"
ut2k4server,Parameter,parms,"server ${defaultmap}?game=XGame.xDeathMatch -nohomedir ini=${servercfg} log=${gamelog}"
ut2k4server,Parameter,postalert,"off"
ut2k4server,Parameter,postdays,"7"
ut2k4server,Parameter,postdetailslog,"${lgsmlogdir}/${servicename}-postdetails.log"
ut2k4server,Parameter,posttarget,"https://hastebin.com"
ut2k4server,Parameter,pushbulletalert,"off"
ut2k4server,Parameter,pushbullettoken,"accesstoken"
ut2k4server,Parameter,pushoveralert,"off"
ut2k4server,Parameter,pushovertoken,"accesstoken"
ut2k4server,Parameter,querydelay,"1"
ut2k4server,Parameter,servercfgdefault,"UT2004.ini"
ut2k4server,Parameter,servercfgdir,"${systemdir}"
ut2k4server,Parameter,servercfgfullpath,"${servercfgdir}/${servercfg}"
ut2k4server,Parameter,servercfg,"${servicename}.ini"
ut2k4server,Parameter,sleeptime,"0.5"
ut2k4server,Parameter,stoponbackup,"on"
ut2k4server,Parameter,systemdir,"${serverfiles}/System"
ut2k4server,Parameter,telegramalert,"off"
ut2k4server,Parameter,telegramchatid,""
ut2k4server,Parameter,telegramtoken,"accesstoken"
ut3server,Function,fn_parms,
ut3server,Parameter,alertlog,"${lgsmlogdir}/${servicename}-alert.log"
ut3server,Parameter,allowjoininprogress,"true"
ut3server,Parameter,ansi,"on"
ut3server,Parameter,backupdir,"${rootdir}/backups"
ut3server,Parameter,channeltag,""
ut3server,Parameter,consolelog,"${consolelogdir}/${servicename}-console.log"
ut3server,Parameter,consolelogdate,"${consolelogdir}/${servicename}-console-$(date '+%Y-%m-%d-%H:%M:%S').log"
ut3server,Parameter,consolelogdir,"${logdir}/console"
ut3server,Parameter,consolelogging,"on"
ut3server,Parameter,curlcustomstring,""
ut3server,Parameter,defaultmap,"VCTF-Suspense"
ut3server,Parameter,discordalert,"off"
ut3server,Parameter,discordwebhook,"webhook"
ut3server,Parameter,displayip,""
ut3server,Parameter,emailalert,"off"
ut3server,Parameter,email,"email@example.com"
ut3server,Parameter,emailfrom,""
ut3server,Parameter,engine,"unreal3"
ut3server,Parameter,executabledir,"${systemdir}/Binaries"
ut3server,Parameter,executable,"./ut3"
ut3server,Parameter,gamelogdate,"${gamelogdir}/${servicename}-game-$(date '+%Y-%m-%d-%H:%M:%S').log"
ut3server,Parameter,gamelogdir,"${logdir}/server"
ut3server,Parameter,gamelog,"${gamelogdir}/${servicename}-game.log"
ut3server,Parameter,gamename,"Unreal Tournament 3"
ut3server,Parameter,game,"UTGameContent.UTVehicleCTFGame_Content"
ut3server,Parameter,glibc,"2.3.2"
ut3server,Parameter,iftttalert,"off"
ut3server,Parameter,iftttevent,"linuxgsm_alert"
ut3server,Parameter,ifttttoken,"accesstoken"
ut3server,Parameter,ip,"0.0.0.0"
ut3server,Parameter,isdedicated,"true"
ut3server,Parameter,islanmatch,"false"
ut3server,Parameter,lgsmlogdate,"${lgsmlogdir}/${servicename}-script-$(date '+%Y-%m-%d-%H:%M:%S').log"
ut3server,Parameter,lgsmlogdir,"${logdir}/script"
ut3server,Parameter,lgsmlog,"${lgsmlogdir}/${servicename}-script.log"
ut3server,Parameter,logdays,"7"
ut3server,Parameter,logdir,"${rootdir}/log"
ut3server,Parameter,mailgunalert,"off"
ut3server,Parameter,mailgundomain,"example.com"
ut3server,Parameter,mailgunemail,"email@myemail.com"
ut3server,Parameter,mailgunemailfrom,"alert@example.com"
ut3server,Parameter,mailguntoken,"accesstoken"
ut3server,Parameter,maxbackupdays,"30"
ut3server,Parameter,maxbackups,"4"
ut3server,Parameter,mutators,""""" "
ut3server,Parameter,parms,"server ${defaultmap}?Game=${game}?bIsDedicated=${isdedicated}?bIsLanMatch=${islanmatch}?bUsesStats=${usesstats}?bShouldAdvertise=${shouldadvertise}?PureServer=${pureserver}?bAllowJoinInProgress=${allowjoininprogress}?Mutator=${mutators}?ConfigSubDir=${servicename} -port=${port} -queryport=${queryport} -multihome=${ip} -nohomedir -unattended -log=${gamelog}"
ut3server,Parameter,port,"7777"
ut3server,Parameter,postalert,"off"
ut3server,Parameter,postdays,"7"
ut3server,Parameter,postdetailslog,"${lgsmlogdir}/${servicename}-postdetails.log"
ut3server,Parameter,posttarget,"https://hastebin.com"
ut3server,Parameter,pureserver,"1"
ut3server,Parameter,pushbulletalert,"off"
ut3server,Parameter,pushbullettoken,"accesstoken"
ut3server,Parameter,pushoveralert,"off"
ut3server,Parameter,pushovertoken,"accesstoken"
ut3server,Parameter,querydelay,"1"
ut3server,Parameter,queryport,"6500"
ut3server,Parameter,servercfgdefault,"UTGame.ini"
ut3server,Parameter,servercfgdir,"${systemdir}/UTGame/Config/${servicename}"
ut3server,Parameter,servercfgfullpath,"${servercfgdir}/${servercfg}"
ut3server,Parameter,servercfg,"UTGame.ini"
ut3server,Parameter,shouldadvertise,"true"
ut3server,Parameter,sleeptime,"0.5"
ut3server,Parameter,stoponbackup,"on"
ut3server,Parameter,systemdir,"${serverfiles}"
ut3server,Parameter,telegramalert,"off"
ut3server,Parameter,telegramchatid,""
ut3server,Parameter,telegramtoken,"accesstoken"
ut3server,Parameter,usesstats,"false"
ut99server,Function,fn_parms,
ut99server,Parameter,alertlog,"${lgsmlogdir}/${servicename}-alert.log"
ut99server,Parameter,ansi,"on"
ut99server,Parameter,backupdir,"${rootdir}/backups"
ut99server,Parameter,channeltag,""
ut99server,Parameter,compressedmapsdir,"${rootdir}/Maps-Compressed"
ut99server,Parameter,consolelog,"${consolelogdir}/${servicename}-console.log"
ut99server,Parameter,consolelogdate,"${consolelogdir}/${servicename}-console-$(date '+%Y-%m-%d-%H:%M:%S').log"
ut99server,Parameter,consolelogdir,"${logdir}/console"
ut99server,Parameter,consolelogging,"on"
ut99server,Parameter,curlcustomstring,""
ut99server,Parameter,defaultmap,"DM-Deck16]["
ut99server,Parameter,discordalert,"off"
ut99server,Parameter,discordwebhook,"webhook"
ut99server,Parameter,displayip,""
ut99server,Parameter,emailalert,"off"
ut99server,Parameter,email,"email@example.com"
ut99server,Parameter,emailfrom,""
ut99server,Parameter,engine,"unreal"
ut99server,Parameter,executabledir,"${systemdir}"
ut99server,Parameter,executable,"./ucc-bin"
ut99server,Parameter,gamelogdir,"${serverfiles}/Logs"
ut99server,Parameter,gamename,"Unreal Tournament 99"
ut99server,Parameter,glibc,"2.1"
ut99server,Parameter,iftttalert,"off"
ut99server,Parameter,iftttevent,"linuxgsm_alert"
ut99server,Parameter,ifttttoken,"accesstoken"
ut99server,Parameter,ip,"0.0.0.0"
ut99server,Parameter,lgsmlogdate,"${lgsmlogdir}/${servicename}-script-$(date '+%Y-%m-%d-%H:%M:%S').log"
ut99server,Parameter,lgsmlogdir,"${logdir}/script"
ut99server,Parameter,lgsmlog,"${lgsmlogdir}/${servicename}-script.log"
ut99server,Parameter,logdays,"7"
ut99server,Parameter,logdir,"${rootdir}/log"
ut99server,Parameter,mailgunalert,"off"
ut99server,Parameter,mailgundomain,"example.com"
ut99server,Parameter,mailgunemail,"email@myemail.com"
ut99server,Parameter,mailgunemailfrom,"alert@example.com"
ut99server,Parameter,mailguntoken,"accesstoken"
ut99server,Parameter,maxbackupdays,"30"
ut99server,Parameter,maxbackups,"4"
ut99server,Parameter,parms,"server ${defaultmap}.unr ini=${servercfgfullpath}"
ut99server,Parameter,postalert,"off"
ut99server,Parameter,postdays,"7"
ut99server,Parameter,postdetailslog,"${lgsmlogdir}/${servicename}-postdetails.log"
ut99server,Parameter,posttarget,"https://hastebin.com"
ut99server,Parameter,pushbulletalert,"off"
ut99server,Parameter,pushbullettoken,"accesstoken"
ut99server,Parameter,pushoveralert,"off"
ut99server,Parameter,pushovertoken,"accesstoken"
ut99server,Parameter,querydelay,"1"
ut99server,Parameter,servercfgdefault,"Default.ini"
ut99server,Parameter,servercfgdir,"${systemdir}"
ut99server,Parameter,servercfgfullpath,"${servercfgdir}/${servercfg}"
ut99server,Parameter,servercfg,"${servicename}.ini"
ut99server,Parameter,sleeptime,"0.5"
ut99server,Parameter,stoponbackup,"on"
ut99server,Parameter,systemdir,"${serverfiles}/System"
ut99server,Parameter,telegramalert,"off"
ut99server,Parameter,telegramchatid,""
ut99server,Parameter,telegramtoken,"accesstoken"
utserver,Function,fn_parms,
utserver,Parameter,alertlog,"${lgsmlogdir}/${servicename}-alert.log"
utserver,Parameter,ansi,"on"
utserver,Parameter,backupdir,"${rootdir}/backups"
utserver,Parameter,channeltag,""
utserver,Parameter,consolelog,"${consolelogdir}/${servicename}-console.log"
utserver,Parameter,consolelogdate,"${consolelogdir}/${servicename}-console-$(date '+%Y-%m-%d-%H:%M:%S').log"
utserver,Parameter,consolelogdir,"${logdir}/console"
utserver,Parameter,consolelogging,"on"
utserver,Parameter,curlcustomstring,""
utserver,Parameter,defaultmap,"DM-Underland"
